winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
0.555542635886,0.275344985792,?,77.3721542128,1.0,2.0,2,2,3.0,3.0,1,48.0,23.0,0
0.502193588087,0.488382109376,0,57.3348342842,2.0,2.0,2,2,5.0,?,1,78.0,46.0,1
?,0.610365679999,0,71.4144249472,2.0,3.0,5,4,3.0,4.0,1,52.0,51.0,0
0.723171898788,0.57865108426,0,68.2155559508,2.0,6.0,1,4,1.0,3.0,1,32.0,29.0,?
0.590481079338,0.330501061436,0,?,?,?,3,2,3.0,3.0,0,33.0,87.0,0
0.669274543587,?,0,65.7774343223,0.0,0.0,1,5,3.0,1.0,0,46.0,72.0,1
0.819895809212,0.316070002128,-1,67.6494471302,3.0,3.0,?,2,3.0,3.0,1,63.0,40.0,1
0.55897985267,0.43722527118,-1,58.5759631842,3.0,1.0,5,1,3.0,1.0,0,44.0,46.0,1
0.286095483923,0.632247361734,-1,66.5456075477,2.0,0.0,3,2,4.0,2.0,0,32.0,30.0,1
0.57089154493,0.287894711114,1,60.1303830216,1.0,4.0,5,1,2.0,1.0,1,51.0,61.0,0
0.469888152616,0.584159227656,1,60.1484416198,1.0,2.0,4,3,4.0,1.0,1,35.0,87.0,0
0.384324547517,0.322418583431,0,66.976962653,2.0,1.0,4,1,2.0,4.0,1,9.0,21.0,1
0.183408331025,0.406914076716,-1,71.8079595874,0.0,2.0,4,5,1.0,3.0,0,87.0,63.0,0
0.401270691288,0.684417133746,0,63.7063791367,1.0,0.0,3,2,0.0,3.0,1,36.0,91.0,1
0.488019164142,?,0,65.9046029682,2.0,3.0,2,2,2.0,4.0,?,17.0,54.0,0
0.679232149311,0.489021036577,-1,71.1019460004,2.0,1.0,5,5,1.0,2.0,1,51.0,11.0,1
0.528431473254,0.609146245263,1,66.198383404,1.0,2.0,1,1,5.0,4.0,0,42.0,42.0,0
0.646313717845,0.491627376942,0,?,1.0,?,5,4,2.0,3.0,0,38.0,14.0,0
?,0.304831121156,-1,55.3282391923,2.0,3.0,2,5,2.0,0.0,0,64.0,91.0,0
0.777819343861,0.833579248542,0,60.0007530726,1.0,1.0,3,4,3.0,2.0,1,36.0,65.0,1
0.849749605876,0.455691386666,0,45.2820825237,1.0,0.0,1,2,2.0,2.0,1,83.0,50.0,1
0.179097861186,0.60603260107,-1,74.2003687275,?,1.0,4,1,2.0,?,0,76.0,59.0,1
0.530120528038,0.596225952725,1,60.8318911763,2.0,?,4,5,3.0,2.0,1,50.0,60.0,1
0.316171607376,0.461979425239,0,62.7332517702,2.0,4.0,2,4,3.0,2.0,1,62.0,86.0,0
0.545652045776,1.05806162205,1,50.7923253783,1.0,1.0,1,?,?,3.0,0,?,24.0,1
0.400243291704,0.631163346084,0,55.6300648815,1.0,0.0,2,2,3.0,3.0,0,42.0,?,1
0.20188773326,1.02997137626,1,70.797734117,2.0,0.0,5,1,2.0,2.0,0,51.0,38.0,1
0.365596887734,0.522562252427,?,75.6030386208,0.0,2.0,4,2,3.0,1.0,0,80.0,29.0,1
0.258368614608,0.493711206978,-1,83.0277723716,2.0,3.0,1,3,2.0,?,1,53.0,53.0,0
0.777504317375,0.624443443539,0,66.0601391253,0.0,3.0,2,3,2.0,1.0,0,68.0,72.0,0
0.411031036776,0.374664180822,-1,?,?,2.0,4,3,?,3.0,1,62.0,74.0,0
0.651080842499,0.299311183522,0,50.0167488234,0.0,0.0,1,3,3.0,2.0,0,57.0,52.0,1
0.490227238054,?,-1,67.567777675,0.0,2.0,?,3,4.0,3.0,1,74.0,?,1
0.607929895285,0.154868866373,0,56.1774694667,0.0,1.0,3,4,1.0,4.0,0,60.0,41.0,0
0.291304841444,0.479091098837,0,54.8074421342,2.0,3.0,4,3,3.0,2.0,1,38.0,51.0,0
0.422941472865,0.0510125345595,-1,70.2972625612,2.0,1.0,2,4,2.0,4.0,1,37.0,?,0
0.704202781799,?,?,56.1524780413,2.0,0.0,4,1,2.0,2.0,0,69.0,56.0,1
0.629945512874,0.422734325053,0,80.630114765,1.0,1.0,5,2,2.0,5.0,0,57.0,32.0,1
0.469113083551,0.290662917074,1,62.6129381209,1.0,3.0,2,1,3.0,3.0,0,73.0,73.0,0
0.549010913939,0.867205757522,0,61.5352816803,3.0,3.0,2,3,1.0,0.0,1,57.0,13.0,1
0.108053479299,0.402999083697,1,70.1742647737,0.0,2.0,2,1,3.0,3.0,1,58.0,47.0,0
0.506536653816,0.611654003049,-1,61.520209,1.0,4.0,4,5,1.0,4.0,0,48.0,?,0
0.840644302483,0.300241913475,-1,67.6018620133,3.0,2.0,5,5,2.0,2.0,1,55.0,59.0,0
0.464112841559,0.638920870495,0,66.2468290335,3.0,?,4,4,5.0,1.0,0,40.0,45.0,1
0.340672478086,0.420241710583,0,72.3004547461,3.0,1.0,2,1,1.0,3.0,1,92.0,47.0,1
0.7100757707,0.902241449783,1,80.5283724205,2.0,2.0,5,2,1.0,2.0,0,39.0,40.0,1
0.676239346724,0.446261340168,1,70.3526432569,1.0,2.0,4,4,3.0,1.0,0,18.0,54.0,0
0.533823982418,0.624220605271,0,50.9526908856,4.0,2.0,1,3,2.0,4.0,0,80.0,62.0,1
0.670692482778,0.603944978971,1,61.12383401,3.0,1.0,4,5,2.0,1.0,1,75.0,96.0,1
0.349114517627,0.30798976593,-1,69.0185677819,0.0,3.0,3,1,3.0,2.0,1,71.0,67.0,0
0.486278858642,0.165599273033,1,61.3128224299,1.0,1.0,1,3,2.0,2.0,0,50.0,32.0,0
0.415607588709,0.297000669629,0,58.5053214731,1.0,2.0,1,3,1.0,3.0,0,-2.0,36.0,?
0.839586439814,0.489159705417,-1,61.8707638657,?,3.0,2,3,4.0,3.0,0,70.0,33.0,0
0.335526214648,0.451425494074,-1,56.141015653,2.0,2.0,5,3,1.0,1.0,1,30.0,43.0,1
0.680277993909,0.508548180936,?,67.3829641242,2.0,1.0,4,4,1.0,1.0,0,43.0,23.0,1
0.551119293657,0.754741005334,-1,63.2258750311,1.0,1.0,1,1,2.0,0.0,0,?,61.0,1
0.560181253763,0.656293562657,0,50.8336154764,1.0,2.0,1,4,3.0,2.0,1,62.0,70.0,0
?,0.415633956027,-1,71.9512992526,0.0,1.0,2,2,2.0,1.0,1,18.0,37.0,0
0.341898955612,0.742748074668,-1,72.2682183458,1.0,1.0,?,5,1.0,2.0,0,57.0,35.0,1
0.440223100895,0.620944836361,1,66.812567114,1.0,?,4,5,2.0,2.0,0,79.0,22.0,1
0.0763636361061,0.351938713627,1,57.283304856,2.0,1.0,3,5,3.0,2.0,0,71.0,71.0,1
0.537346369759,0.602750543225,1,65.0868725845,2.0,0.0,3,4,4.0,4.0,0,47.0,32.0,1
0.108871582525,0.426986481374,1,59.8664140695,2.0,1.0,5,3,1.0,3.0,1,5.0,57.0,1
0.377609141894,0.294989737728,0,59.2815370456,2.0,2.0,5,5,1.0,4.0,1,51.0,45.0,1
0.365890334532,0.41312680972,0,69.2677622869,1.0,3.0,?,4,3.0,5.0,?,59.0,90.0,0
0.487501941923,0.308357286095,1,72.5815941551,1.0,2.0,5,3,3.0,3.0,?,53.0,43.0,0
0.0751618882901,0.382719925036,0,?,4.0,3.0,4,3,3.0,2.0,1,-1.0,42.0,0
?,0.553055243825,-1,?,2.0,2.0,3,5,2.0,2.0,0,26.0,64.0,1
0.384693902707,0.634792201734,-1,65.6765152328,1.0,2.0,3,3,?,3.0,0,33.0,38.0,0
0.669000672914,0.764308575086,-1,64.4802836128,2.0,3.0,4,2,2.0,3.0,1,?,60.0,0
0.213581862325,0.376647034823,1,49.3455187736,2.0,2.0,4,4,2.0,2.0,0,41.0,29.0,1
0.529782570873,0.783133365834,0,71.4114698985,3.0,1.0,3,5,4.0,?,1,98.0,65.0,1
1.00394507613,0.243830909814,1,60.5295163388,1.0,4.0,5,3,3.0,3.0,1,64.0,43.0,0
0.312094993985,0.222847657077,0,53.7646236722,2.0,1.0,2,1,3.0,3.0,0,59.0,54.0,1
1.07576137411,0.308980809993,1,63.504708081,0.0,2.0,4,1,1.0,3.0,1,30.0,?,0
0.960260493364,0.59843456031,-1,81.2223172744,1.0,1.0,1,4,2.0,2.0,1,77.0,48.0,1
?,0.428990075684,-1,55.9632833814,-1.0,2.0,4,1,?,1.0,1,9.0,46.0,0
0.313686749614,0.263976562583,-1,63.9011458413,1.0,2.0,4,2,4.0,?,1,23.0,45.0,0
0.181579723337,0.582385167815,-1,63.4511339224,2.0,2.0,3,2,5.0,3.0,0,8.0,46.0,1
0.668509525109,0.358651739544,?,57.4801366191,3.0,?,1,2,?,?,1,37.0,?,1
0.81697931186,0.305285493559,0,60.7251045019,-1.0,2.0,4,3,2.0,3.0,0,53.0,45.0,0
0.494518738944,0.930788458378,1,64.5000505866,2.0,2.0,1,2,3.0,0.0,?,63.0,45.0,1
0.301457859904,0.452495730255,1,56.7859855211,4.0,2.0,1,1,4.0,1.0,0,29.0,15.0,1
0.363597454595,0.264891377812,1,54.0735043771,2.0,2.0,?,4,1.0,2.0,0,25.0,69.0,0
0.156632688041,0.0984504058739,0,60.4404304688,1.0,1.0,?,3,2.0,1.0,1,58.0,56.0,1
0.363287650266,0.606947304309,0,70.4855227757,2.0,?,5,4,3.0,3.0,0,62.0,16.0,1
0.588611681143,0.866986146878,1,67.2563641783,2.0,-1.0,4,3,4.0,3.0,1,57.0,26.0,1
0.323586046456,0.554460154385,-1,68.5971792428,2.0,?,2,1,0.0,2.0,1,53.0,56.0,1
1.08341091568,0.319481516704,0,62.2946168061,1.0,2.0,4,2,1.0,3.0,1,95.0,68.0,0
0.10251094002,0.631828505483,-1,71.0628260559,3.0,2.0,?,2,0.0,2.0,0,45.0,?,1
0.673559084345,0.585055725371,-1,69.4550572635,1.0,2.0,1,2,3.0,3.0,0,22.0,91.0,0
0.0698900140266,0.643757476428,1,79.4645323125,0.0,?,2,3,-1.0,2.0,0,38.0,39.0,0
0.775089077767,0.519147439021,1,?,1.0,3.0,4,1,3.0,3.0,1,38.0,?,0
0.471835650907,0.380984279603,0,59.5831227895,3.0,1.0,2,4,3.0,2.0,0,52.0,19.0,1
0.588667884944,0.643478582916,0,72.7214260217,?,0.0,5,5,2.0,4.0,0,66.0,72.0,0
0.54728910701,0.461871663437,0,62.2134363638,4.0,0.0,4,3,3.0,3.0,0,32.0,33.0,1
0.4913696043,0.45869096406,1,54.7748769747,-2.0,0.0,5,5,3.0,3.0,1,61.0,47.0,0
0.572185231156,0.47107198475,1,61.2042575135,1.0,1.0,1,4,4.0,2.0,1,48.0,54.0,1
0.522437861657,0.483966787158,0,72.326081923,0.0,1.0,1,?,3.0,1.0,1,60.0,50.0,0
0.637236126825,0.371205628548,-1,66.4271396344,1.0,1.0,2,5,3.0,3.0,0,58.0,60.0,1
?,0.970759160898,-1,59.6386263493,2.0,2.0,2,3,3.0,4.0,1,31.0,58.0,1
0.582775253083,0.736736985358,-1,72.8589111104,2.0,2.0,2,4,?,1.0,0,36.0,15.0,?
0.399389072263,0.327953984514,-1,72.8373121445,1.0,1.0,3,3,3.0,4.0,0,80.0,88.0,1
0.523297176855,0.510561542711,1,57.232267157,1.0,1.0,1,1,2.0,2.0,0,27.0,42.0,1
0.361304199631,0.482307314251,?,64.0840649828,1.0,2.0,4,5,3.0,3.0,1,61.0,60.0,0
0.479468120858,0.698183217571,1,56.9082929118,2.0,1.0,5,5,2.0,2.0,0,54.0,30.0,1
0.481486540567,0.211014313309,1,66.256995767,2.0,1.0,1,3,3.0,2.0,0,26.0,58.0,0
0.86406090203,0.450534371907,1,61.9568435124,1.0,2.0,5,4,3.0,1.0,?,59.0,?,0
0.489482298786,0.502864143282,0,65.6286246714,2.0,2.0,1,5,4.0,2.0,1,61.0,74.0,1
0.288169430891,0.474124450633,1,70.7166278407,2.0,2.0,3,4,5.0,3.0,1,72.0,63.0,1
0.563062720932,0.34868572961,-1,58.975686563,2.0,3.0,3,3,2.0,2.0,?,56.0,43.0,0
-0.0111914433761,0.355558794559,-1,66.5607108456,0.0,-1.0,3,1,1.0,1.0,1,34.0,25.0,1
0.518435078507,0.641494493103,?,59.7985625319,1.0,1.0,2,2,3.0,?,0,63.0,97.0,1
0.714646463046,0.930454474522,1,61.1096364767,1.0,3.0,2,1,3.0,2.0,1,26.0,52.0,?
0.129262908726,0.934918260542,1,?,1.0,2.0,1,4,2.0,3.0,1,39.0,35.0,0
0.379034590034,0.742832315156,0,65.8529050012,?,3.0,2,2,2.0,2.0,1,67.0,50.0,0
1.14780583355,0.672947173253,0,57.3001601589,1.0,2.0,1,5,4.0,2.0,0,75.0,70.0,0
0.669543024133,0.181414504333,-1,71.9724786596,1.0,1.0,5,1,3.0,2.0,1,39.0,61.0,0
0.452726300535,0.403067493114,-1,62.7883973292,1.0,-1.0,2,4,2.0,2.0,0,64.0,56.0,1
0.473329813076,0.31455484891,-1,58.4678496815,1.0,0.0,3,1,3.0,2.0,1,71.0,61.0,1
0.123467535817,0.622147178809,-1,?,4.0,?,2,?,?,3.0,0,75.0,46.0,1
0.507184320069,0.757640257047,?,48.3105189317,0.0,0.0,3,2,2.0,1.0,0,53.0,61.0,1
0.590653925874,0.274841557611,-1,68.1820756396,2.0,1.0,2,1,2.0,5.0,0,42.0,55.0,0
0.504398769675,0.826628740144,1,71.321321033,3.0,1.0,2,5,4.0,1.0,1,64.0,41.0,1
0.457217394701,?,1,69.198655457,0.0,2.0,4,4,2.0,3.0,1,54.0,35.0,?
0.801364134729,0.0979690326745,0,67.1982300604,2.0,2.0,5,4,3.0,1.0,1,32.0,10.0,0
0.522635074657,0.432621323759,1,70.9622263179,3.0,1.0,?,1,1.0,3.0,0,88.0,62.0,1
0.354124462788,0.65078912095,-1,55.5151810735,1.0,3.0,1,5,4.0,1.0,0,54.0,42.0,1
0.487798828758,0.419257215011,0,?,3.0,0.0,5,3,2.0,2.0,0,74.0,52.0,1
0.126241499326,0.625487947203,0,63.6612485741,3.0,2.0,1,3,3.0,2.0,0,54.0,57.0,1
0.496279196903,0.339675291368,0,66.3876162013,0.0,2.0,4,1,4.0,2.0,1,53.0,36.0,0
0.820447900752,0.630278831345,0,71.6775657765,1.0,0.0,2,5,4.0,3.0,0,28.0,29.0,1
0.60908286597,0.436265307779,1,68.5992002379,?,1.0,3,2,2.0,2.0,0,40.0,78.0,1
0.736981761013,0.264537102114,-1,69.9249926666,2.0,0.0,4,2,0.0,2.0,1,32.0,72.0,0
0.644913642253,0.591996402296,-1,60.0016221544,1.0,1.0,1,2,4.0,2.0,1,55.0,54.0,1
0.245452154526,0.306953607595,0,74.1280509969,1.0,2.0,1,4,2.0,2.0,0,31.0,33.0,0
0.561217416288,0.529977545742,-1,73.6101246956,1.0,1.0,1,3,?,4.0,0,58.0,66.0,1
0.502664000131,0.662865459582,0,65.2911083136,2.0,5.0,2,4,2.0,2.0,0,45.0,45.0,0
0.390507573055,0.423796523246,1,64.7067824237,?,1.0,2,1,3.0,4.0,0,78.0,26.0,0
0.645074428694,0.605210288372,1,55.0399260116,2.0,2.0,2,1,3.0,1.0,1,29.0,48.0,1
0.314104742783,0.439222310436,-1,?,3.0,1.0,5,3,2.0,3.0,0,47.0,34.0,1
0.515134207687,0.797887830601,-1,58.7346197365,3.0,1.0,3,5,5.0,3.0,0,11.0,94.0,1
0.252796307022,0.782688898533,-1,60.1494429764,0.0,1.0,4,5,3.0,2.0,1,27.0,87.0,0
0.554085566736,0.521821097089,1,65.2316445025,2.0,1.0,3,4,2.0,2.0,0,52.0,50.0,1
0.241197625525,0.595716496784,-1,65.9057661599,?,1.0,2,2,3.0,4.0,0,45.0,1.0,1
0.270233359322,0.604098519113,0,51.6855117698,2.0,2.0,4,?,2.0,4.0,0,73.0,53.0,1
0.584180499252,0.252289441515,0,79.4445686305,2.0,2.0,?,2,5.0,1.0,0,68.0,37.0,1
?,0.572193045927,0,72.747342578,1.0,1.0,1,3,2.0,3.0,0,58.0,?,1
0.196449319173,0.768332829412,0,64.0451013777,2.0,2.0,1,5,2.0,2.0,0,22.0,8.0,1
0.503969336993,0.660037474776,1,59.4579975805,1.0,2.0,2,3,4.0,2.0,0,49.0,63.0,0
0.407832421763,0.611749343426,-1,59.5285223481,3.0,2.0,2,2,4.0,2.0,1,89.0,93.0,1
0.52020312325,0.398352432745,-1,74.1811441754,4.0,1.0,3,1,4.0,2.0,0,13.0,82.0,1
0.25700231218,0.316269299956,1,?,1.0,2.0,1,5,2.0,1.0,1,42.0,45.0,0
0.667635914707,0.5886169514,-1,62.3998594354,2.0,3.0,5,?,4.0,2.0,1,59.0,36.0,0
0.485454694247,0.502315470797,1,66.9888560764,4.0,2.0,2,4,1.0,3.0,1,61.0,30.0,?
0.394504218162,0.347052547242,0,59.3043884737,2.0,2.0,3,5,4.0,2.0,0,42.0,?,1
0.78786005256,0.623974834833,1,60.0974829471,?,2.0,5,3,3.0,?,0,63.0,50.0,1
0.405852744616,0.758316638802,-1,81.4365377241,1.0,0.0,1,5,3.0,2.0,0,?,69.0,1
0.289382298623,0.602088381259,-1,64.203803096,1.0,2.0,5,3,2.0,2.0,1,56.0,38.0,0
0.238858380286,0.274052567495,-1,53.566623736,2.0,2.0,3,2,1.0,1.0,1,56.0,52.0,1
0.620500238263,0.182015061842,0,72.6084303566,1.0,2.0,3,2,?,3.0,1,32.0,40.0,0
0.46904145349,0.453302489547,0,63.2145072518,1.0,2.0,1,2,2.0,2.0,1,84.0,?,0
0.828442322428,0.596547522623,0,57.8945611128,2.0,1.0,5,1,3.0,4.0,1,75.0,23.0,1
0.530809204369,0.726390290539,1,70.1097741306,1.0,2.0,3,3,4.0,3.0,0,86.0,78.0,0
0.726879159322,?,-1,58.9905426498,1.0,2.0,3,1,2.0,2.0,0,54.0,84.0,0
0.643125534004,0.468604424858,1,63.8762606864,?,?,3,3,3.0,2.0,1,34.0,?,1
0.44487297193,0.446998202213,0,?,0.0,2.0,1,2,3.0,2.0,1,31.0,34.0,0
0.330117071764,0.545568488495,0,78.1745616194,0.0,3.0,3,?,4.0,2.0,1,42.0,81.0,0
0.478571638879,0.566565620986,-1,?,1.0,0.0,5,3,2.0,3.0,0,83.0,80.0,1
0.338095993194,0.369875080729,-1,60.8505531949,2.0,2.0,4,2,3.0,1.0,1,47.0,30.0,1
0.507411522254,0.29126814098,1,61.0032269911,2.0,1.0,1,5,2.0,2.0,0,34.0,67.0,0
0.628510752008,0.490773195867,-1,70.1244186425,2.0,0.0,5,4,2.0,3.0,0,77.0,43.0,1
0.305087686014,0.551546145768,-1,72.3326414432,2.0,3.0,?,5,4.0,2.0,0,38.0,36.0,0
0.525347303931,0.42791740395,0,63.63494428,?,1.0,?,1,1.0,2.0,1,92.0,26.0,1
0.580209913653,0.34044343678,-1,74.9998443755,0.0,2.0,1,2,3.0,4.0,0,33.0,36.0,?
0.717919662329,0.448503583915,-1,?,2.0,1.0,2,2,4.0,3.0,0,51.0,48.0,1
0.783457557266,0.905483633611,0,71.8755630403,0.0,1.0,2,1,4.0,2.0,0,77.0,57.0,0
0.329032333897,0.534100511568,-1,65.2388826073,4.0,3.0,5,3,2.0,3.0,1,57.0,64.0,1
0.461975152365,0.34196560233,0,74.1998075622,2.0,2.0,2,5,2.0,1.0,1,34.0,?,1
0.515802656616,0.233027772267,1,57.6549966523,1.0,1.0,?,3,2.0,2.0,1,26.0,75.0,0
0.514947894401,0.571319325918,-1,57.201333884,2.0,1.0,1,?,3.0,4.0,1,89.0,115.0,1
0.369856472634,0.158107971297,-1,66.0064899878,2.0,3.0,1,5,?,?,1,50.0,23.0,0
0.55706591241,0.39690989286,0,76.1127615649,1.0,3.0,5,4,2.0,?,1,78.0,60.0,0
0.104735519758,0.736358808333,-1,75.2029638391,1.0,2.0,4,5,?,2.0,1,56.0,74.0,0
0.666128591783,0.427215599763,-1,63.6757733317,0.0,3.0,5,5,2.0,4.0,0,21.0,64.0,0
0.649613919735,?,-1,?,1.0,1.0,4,1,0.0,2.0,1,67.0,39.0,1
0.633648507052,0.344251428106,-1,54.10693437,2.0,2.0,4,1,4.0,1.0,0,90.0,63.0,1
0.475025708988,0.458677099589,1,80.2695508611,3.0,3.0,2,4,3.0,3.0,0,66.0,77.0,1
0.316561672588,?,?,69.1349512074,2.0,2.0,3,2,?,1.0,1,49.0,31.0,1
0.880237856818,0.478423371572,0,52.3663695192,2.0,1.0,3,2,2.0,2.0,1,45.0,36.0,1
0.359294211619,0.407857410581,0,68.5259119167,1.0,2.0,4,1,1.0,3.0,0,51.0,71.0,0
0.143919788761,0.474136037775,0,65.6390352977,4.0,2.0,4,4,4.0,?,0,47.0,44.0,1
0.242025484932,0.543669790548,?,59.8792262214,0.0,0.0,5,2,2.0,1.0,?,30.0,57.0,1
0.811798796965,0.284431265582,0,67.0405360427,-1.0,2.0,4,?,3.0,4.0,1,48.0,78.0,?
0.809320318572,0.521050702737,0,59.5280965046,?,1.0,2,5,4.0,3.0,1,38.0,67.0,1
0.473596980254,0.618666385888,-1,67.1932190129,0.0,2.0,2,?,1.0,2.0,0,41.0,35.0,0
0.464028768934,0.243136051064,1,?,2.0,1.0,2,3,2.0,3.0,0,59.0,55.0,1
0.494096709995,?,-1,60.0467381619,2.0,2.0,2,4,3.0,2.0,1,39.0,42.0,1
0.412358558502,0.385898526982,0,69.2166855535,2.0,2.0,4,5,1.0,1.0,?,36.0,22.0,1
0.448425524552,0.585649099595,-1,61.2723040198,0.0,1.0,4,3,1.0,2.0,1,75.0,59.0,0
?,1.01362589354,0,?,1.0,0.0,5,?,3.0,4.0,1,33.0,90.0,1
0.113881887793,0.417642799135,1,59.358149616,2.0,2.0,4,3,1.0,4.0,0,36.0,53.0,1
0.619846399069,0.168214818029,0,71.6799397482,1.0,3.0,1,3,2.0,4.0,0,80.0,37.0,0
0.516254764928,0.911946889326,1,?,3.0,1.0,5,1,3.0,1.0,1,39.0,?,1
0.198352379485,0.207796079088,-1,64.9383273402,2.0,2.0,3,3,3.0,1.0,1,22.0,31.0,1
0.0424465868593,0.562078174742,1,62.4314994635,2.0,1.0,5,5,2.0,2.0,?,38.0,41.0,1
0.46406533736,0.647725250736,-1,59.1546782436,?,2.0,3,4,2.0,2.0,1,49.0,49.0,1
0.402729206581,0.883951811864,1,66.634216938,3.0,1.0,4,2,3.0,5.0,0,52.0,45.0,1
0.784841329988,0.582455127897,-1,62.9873244813,2.0,2.0,4,3,4.0,1.0,0,64.0,55.0,1
0.209057071611,0.327406360659,1,72.0980812713,2.0,2.0,3,1,?,2.0,1,62.0,40.0,1
0.284069147059,0.602127263286,1,61.5332174766,3.0,2.0,5,2,1.0,3.0,1,35.0,72.0,1
0.404266207672,0.608866119848,-1,54.5052998183,1.0,1.0,5,1,2.0,3.0,1,60.0,67.0,1
0.638427692689,0.669622227321,0,79.3316241345,3.0,2.0,3,?,2.0,2.0,1,54.0,49.0,1
0.442527319441,0.281212886788,1,66.339014936,2.0,3.0,5,1,1.0,2.0,1,69.0,41.0,0
0.624813875462,0.45541531319,0,74.8544905595,2.0,1.0,4,3,4.0,3.0,1,22.0,57.0,1
0.534999772922,0.48019217661,1,71.3117367991,1.0,1.0,1,4,2.0,4.0,1,60.0,49.0,1
0.529988438921,0.385266174481,1,?,4.0,3.0,4,1,2.0,4.0,0,51.0,87.0,1
0.726398703998,0.636928530501,1,70.0203610119,2.0,2.0,2,4,3.0,3.0,0,52.0,35.0,1
0.592256074634,0.530065393547,-1,76.2725110486,2.0,3.0,1,1,2.0,?,1,48.0,41.0,0
0.375453823109,0.266002365265,1,50.6036564765,1.0,1.0,2,3,5.0,2.0,0,?,52.0,1
0.717352220341,0.368570011896,-1,67.9284081389,1.0,1.0,5,1,2.0,?,0,30.0,24.0,1
0.597229700648,0.141771320288,-1,58.9287996888,1.0,3.0,1,4,2.0,3.0,0,48.0,?,0
0.585553599144,0.564834658736,1,?,1.0,1.0,?,2,3.0,3.0,1,56.0,49.0,1
0.558154344433,0.361291526849,0,68.1701097265,1.0,1.0,2,2,3.0,2.0,1,50.0,37.0,1
0.33399603039,?,1,68.3799515324,1.0,1.0,1,2,2.0,4.0,0,66.0,35.0,1
0.642570356708,0.369943448598,1,57.985429758,3.0,2.0,2,5,3.0,4.0,1,50.0,60.0,1
0.460900606753,0.267013951502,-1,71.6648500833,?,1.0,4,3,3.0,3.0,1,78.0,57.0,0
0.296054222107,0.631688399309,0,69.8807705933,?,2.0,2,4,4.0,3.0,0,?,92.0,0
0.27981732932,0.655593925382,0,56.2984925044,2.0,3.0,3,1,2.0,3.0,0,72.0,42.0,0
0.404255311722,0.640466374365,?,75.6781732861,2.0,2.0,1,?,3.0,3.0,1,55.0,19.0,1
0.435575894633,0.419111961112,0,58.0777372284,0.0,2.0,3,5,3.0,2.0,0,43.0,63.0,0
0.585746711541,0.622794515472,-1,68.3963072578,1.0,3.0,2,5,1.0,3.0,1,48.0,80.0,0
0.48980743552,0.415202323931,-1,50.4186021984,0.0,1.0,5,5,2.0,1.0,0,27.0,38.0,0
-0.0477838918048,0.529018650498,0,53.198430694,2.0,1.0,5,3,2.0,1.0,0,7.0,45.0,1
0.545814959281,0.249081156873,1,67.8421710077,1.0,1.0,5,1,4.0,4.0,1,73.0,62.0,1
0.811896332679,0.675149529199,1,71.9537732395,3.0,1.0,3,4,3.0,3.0,0,53.0,71.0,1
0.804293980172,0.611465262031,1,61.042753971,1.0,1.0,3,4,?,5.0,1,40.0,50.0,1
0.192729713339,0.369113589373,0,49.219251561,?,0.0,5,2,3.0,1.0,1,26.0,61.0,1
0.526397213218,0.626196974383,1,68.3250884876,2.0,2.0,2,1,0.0,3.0,0,28.0,55.0,1
0.12576528963,0.424805274505,-1,59.1607307836,1.0,2.0,2,1,3.0,1.0,1,62.0,45.0,1
0.527476179974,0.766915761042,0,67.7998117336,3.0,0.0,4,1,3.0,0.0,0,60.0,85.0,1
0.423914994815,0.556383530136,0,62.2412626414,1.0,-1.0,5,2,3.0,3.0,0,77.0,51.0,1
0.0183036619014,0.337832101755,1,63.4229738276,2.0,1.0,?,3,1.0,3.0,1,34.0,44.0,1
0.463807003272,0.550302632211,-1,64.3633385021,1.0,2.0,3,1,3.0,0.0,1,92.0,27.0,?
0.606726018032,0.572719955648,-1,54.9147010366,3.0,?,2,3,2.0,1.0,0,39.0,?,1
0.442718553458,0.338970301769,0,65.5805848625,1.0,2.0,1,5,3.0,3.0,0,?,0.0,1
0.311777818006,0.762473164167,-1,65.8866969278,-1.0,2.0,4,4,4.0,4.0,0,57.0,55.0,0
0.356059306488,0.996042766389,-1,71.5655776348,2.0,2.0,3,5,3.0,2.0,0,17.0,59.0,1
0.420170819544,0.514782798103,0,58.4734836196,0.0,0.0,5,1,2.0,2.0,0,73.0,51.0,1
0.827919728169,0.590196848091,-1,62.7493293908,3.0,2.0,5,5,3.0,0.0,1,58.0,46.0,1
0.417858502351,0.386481894257,0,62.1367991612,2.0,?,4,3,3.0,2.0,0,42.0,73.0,1
0.418398301005,0.23462235868,-1,69.4857972271,2.0,3.0,5,5,4.0,1.0,1,49.0,60.0,0
?,0.677731251871,1,58.9405803446,4.0,2.0,5,2,?,1.0,0,49.0,?,1
0.338904995895,0.722220097651,1,69.606654327,0.0,4.0,1,3,2.0,2.0,0,48.0,39.0,0
0.97816448692,0.701834643964,0,59.9250961491,2.0,3.0,2,4,3.0,4.0,1,64.0,30.0,1
0.433736685907,0.623697131918,1,59.1465353755,1.0,2.0,?,?,2.0,3.0,0,66.0,31.0,0
0.400952106713,0.713102351976,?,56.357928855,2.0,1.0,4,4,2.0,2.0,?,57.0,47.0,1
?,0.625636224639,0,68.2133167815,3.0,3.0,2,5,6.0,?,0,46.0,53.0,1
